index,address_1,address_2,name,expiration_date
251,FELIKSA KONECZNEGO,6/14U,KAIPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-16
252,FELIKSA KONECZNEGO,6/U18,RACHTAN-GROCHAL MAŁGORZATA,2026-12-04
253,FLISACKA,3,"KOGUT MAGDALENA, BRYG MAREK, BRYG MARIA, BRYG WOJCIECH",2027-02-06
254,FLORIANA STRASZEWSKIEGO,2,MRÓZ WOJCIECH,2022-07-04
255,FLORIANA STRASZEWSKIEGO,12,HOTEL QUEEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-09-11
256,FLORIANA STRASZEWSKIEGO,14,MIKULSKI MICHAŁ,2022-11-23
257,FLORIANA STRASZEWSKIEGO,27,PIRS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-11-19
258,FLORIANA STRASZEWSKIEGO,28,"TOMCZYK MAREK, MAZGAJ MATEUSZ, RYDZEK RAFAŁ",2023-11-17
259,FLORIAŃSKA,3,LUNZ JANUSZ,2026-03-03
260,FLORIAŃSKA,3,RAMIR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-08-31
261,FLORIAŃSKA,9,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-06-05
262,FLORIAŃSKA,11,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-01-31
263,FLORIAŃSKA,13,VIVA LA PINTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
264,FLORIAŃSKA,14,HOLDING LIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-03-18
265,FLORIAŃSKA,15,PM MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-09-04
266,FLORIAŃSKA,15,"DWORZAŃSKI PIOTR, KOZIELSKI WOJCIECH",2029-06-12
267,FLORIAŃSKA,16,GARYCKI PAWEŁ,2028-02-09
268,FLORIAŃSKA,18,DELTA PRO 2ART SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-12-16
269,FLORIAŃSKA,20,STAROPOLSKIE TRUNKI REGIONALNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-04-10
270,FLORIAŃSKA,20,WĄSIK-DOUSA JOANNA,2027-12-18
271,FLORIAŃSKA,21,POLSKIE PIEROGI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-01-23
272,FLORIAŃSKA,24,PRO EXPLOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-02-24
273,FLORIAŃSKA,24,ZEERA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-11-30
274,FLORIAŃSKA,26,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-01-14
275,FLORIAŃSKA,26,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-11-08
276,FLORIAŃSKA,27,WARMUZ ŁUKASZ,2028-09-30
277,FLORIAŃSKA,28,DOBRY HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2022-09-05
278,FLORIAŃSKA,30,KOSTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-03
279,FLORIAŃSKA,33,AMREST SPÓŁKA Z O. O.,2023-04-30
280,FLORIAŃSKA,33,SMAGACZ TOMASZ,2028-09-27
281,FLORIAŃSKA,34,MEX KRAKÓW SPÓŁKA Z O.O.,2022-07-16
282,FLORIAŃSKA,34,MEX K SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-26
283,FLORIAŃSKA,36,KRAKOWSKIE WYPIEKI ROMANISZYN SPÓŁKA KOMANDYTOWA,2029-11-02
284,FLORIAŃSKA,38,"LALOWICZ MAŁGORZATA, DUTKIEWICZ MARIUSZ",2025-12-05
285,FLORIAŃSKA,39,"WIĘCEK PRZEMYSŁAW, WIĘCEK MICHAŁ",2027-11-06
286,FLORIAŃSKA,43,MAŁOPOLSKA PRYWATNA KOMUNIKACJA SAMOCHODOWA SPÓŁKA Z O. O.,2023-02-26
287,FLORIAŃSKA,45,KULIŚ STANISŁAW,2023-07-24
288,FLORIAŃSKA,47,SMAGACZ TOMASZ,2027-01-14
289,FLORIAŃSKA,47,"TOTA JAN, VOIGT ROBERT",2028-03-31
290,FLORIAŃSKA,53,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN",2028-08-21
291,FORTECZNA,22,NATALIA SPÓŁKA Z O.O.,2022-02-06
292,FRANCISZKA HYNKA,59-60,NGUYEN VAN,2028-07-12
293,FRANCISZKA KNIAŹNINA,1/U4,KRUSZEC ANDRZEJ,2029-08-26
294,FRYDERYKA CHOPINA,33,SZYMAŃSKI ARTUR,2027-12-01
295,GAJOWA,16,"OSMAŃSKA MAŁGORZATA, STOKŁOSA ANNA, STOKŁOSA-CUCCINIELLO MARIA",2023-03-11
296,GALICYJSKA,9,SCC-SERVICE CONGRESS CENTER SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2022-12-31
297,GALICYJSKA,1/LU7,WALCZAK JAN,2027-11-05
298,GARBARSKA,18 lok. 1,MARK PLUS EURODOM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-17
299,GEN. ANTONIEGO JÓZEFA MADALIŃSKIEGO,15 / 9-10,SZOSTAK MONIKA,2029-12-31
300,GEN. ANTONIEGO JÓZEFA MADALIŃSKIEGO,15/9 i 10,SZOSTAK MONIKA,2021-12-31
301,GEN. AUGUSTA FIELDORFA-NILA,17/JU-14,MOŹDZIŃSKI PIOTR,2028-12-06
302,GEN. HENRYKA KAMIEŃSKIEGO,10,DZIAŁEK DANIEL,2023-06-30
303,GEN. HENRYKA KAMIEŃSKIEGO,11,DASOM SPÓŁKA Z O.O. SP. K.,2024-05-04
304,GEN. HENRYKA KAMIEŃSKIEGO,11,"""DOMINIUM"" SPÓŁKA AKCYJNA",2026-12-30
305,GEN. HENRYKA KAMIEŃSKIEGO,11,AMERICAN TRADING COMPANY SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-13
306,GEN. HENRYKA KAMIEŃSKIEGO,11,BONARKA RESTAURACJA BRONOWICE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-24
307,GEN. HENRYKA KAMIEŃSKIEGO,11,AMREST SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-06
308,GEN. JÓZEFA CHŁOPICKIEGO,3,SENDERSKA DOMINIKA,2023-02-28
309,GEN. JÓZEFA DWERNICKIEGO,5,FILARSKI WOJCIECH,2027-04-03
310,GEN. LEOPOLDA OKULICKIEGO,61,AMREST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-29
311,GEN. ROMANA SOŁTYKA,19,BROSZKIEWICZ STANISŁAW,2028-09-21
312,GEN. STEFANA GROTA- ROWECKIEGO,9,MARDYŁA EWA,2022-12-31
313,GEN. STEFANA GROTA- ROWECKIEGO,37A,TRELA BEATA,2028-09-21
314,GEN. STEFANA GROTA- ROWECKIEGO,37C,THI VU,2022-03-27
315,GEN. TADEUSZA BORA- KOMOROWSKIEGO,39,"TRAN VAN MAGDALENA, ZALEJSKI WIESŁAW",2023-09-06
316,GEN. TADEUSZA BORA- KOMOROWSKIEGO,41,BB ACTIVE INVEST SPÓŁKA Z O.O.,2022-10-16
317,GEN. TADEUSZA BORA- KOMOROWSKIEGO,41,"SZAFRAŃSKA ALICJA, SZAFRAŃSKA KLAUDIA, KRAWIEC WIESŁAW",2022-11-22
318,GEN. TADEUSZA BORA- KOMOROWSKIEGO,41,GRUPA CEZAR SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2022-12-06
319,GEN. TADEUSZA KOŚCIUSZKI,3,SZCZEPKOWICZ BOGUSŁAW,2028-03-16
320,GEN. TADEUSZA KOŚCIUSZKI,5,ORBIS S.A.,2022-03-17
321,GEN. TADEUSZA KOŚCIUSZKI,14,JOPEK WIESŁAW,2025-09-16
322,GEN. WITOLDA URBANOWICZA,10A,DELICIOSO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMADYTOWA,2028-02-10
323,GĘSIA,22A,LEGENDZIEWICZ JACEK,2029-05-25
324,GLINIK,73,GRUCHAŁA JOANNA,2029-03-09
325,GŁÓWNY,1,ARKADY B. MORDARSKI P. JARCZEWSKI SPÓŁKA JAWNA,2023-01-14
326,GŁÓWNY,6,SZARA RESTO-BAR SPÓŁKA Z O. O.,2025-08-31
327,GŁÓWNY,7,FIGA-2 ŁACHWA I WSPÓLNICY SPÓŁKA JAWNA,2023-05-15
328,GŁÓWNY,9,DURBAS ANDRZEJ,2023-01-08
329,GŁÓWNY,10,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
330,GŁÓWNY,17,SZARA GĘŚ MSHG SPÓŁKA Z O.O.,2024-12-15
331,GŁÓWNY,18,BALMAR M. KAŁUGA SPÓŁKA JAWNA,2025-01-11
332,GŁÓWNY,22,RESTAURACJA SIOUX P. S. KARŁOWSCY SPÓŁKA JAWNA,2022-12-31
333,GŁÓWNY,27,CABARET SPÓŁKA Z O. O.,2023-02-15
334,GŁÓWNY,28,"ADAMCZYK JAKUB, WĘGLARZ MACIEJ",2022-11-07
335,GŁÓWNY,29,"ADAMCZYK JAKUB, WĘGLARZ MACIEJ",2023-03-09
336,GŁÓWNY,33,ŁYPACZEWSKA MONIKA,2022-06-16
337,GŁÓWNY,46,PIJALNIE CZEKOLADY SPÓŁKA Z O.O.,2025-08-08
338,GŁÓWNY,39-40,LOŻA KRZYSZTOF NOWOSAD SPÓŁKA JAWNA,2022-12-09
339,GOŁAŚKA,4,MICHALIK WANDA,2023-06-19
340,GOŁAŚKA,1A,"SZULC DARIUSZ, SZULC KAMIL",2029-10-13
341,GOŁĘBIA,2,YMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-01-31
342,GOŁĘBIA,3,KOMIEROWSKI PAWEŁ,2023-06-06
343,GOŁĘBIA,4,LUCHETTA ŁODZIŃSKA MAGDALENA,2027-05-20
344,GOŁĘBIA,6,LASTRIKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-30
345,GOŁĘBIA,8,WŁODARCZYK-KAZUBOWSKA DOROTA,2027-09-30
346,GRODZKA,3,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-01-14
347,GRODZKA,4,ATRIUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-07-22
348,GRODZKA,5,"GALICJA SMAKU B. STRZELEC SPÓŁKA KOMANDYTOWA, .",2022-01-25
349,GRODZKA,6,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-07-12
350,GRODZKA,8,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2026-10-24
351,GRODZKA,9,ZNISZCZOŁ ELŻBIETA,2029-03-31
352,GRODZKA,11,ANNA MARIA GRAPHIC PRODUCT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-08-12
353,GRODZKA,11,MINI MELTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
354,GRODZKA,21,FUNDACJA ŚWIĘTEGO WŁODZIMIERZA CHRZCICIELA RUSI KIJOWSKIEJ W KRAKOWIE,2023-04-21
355,GRODZKA,31,ODESSA MAMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-19
356,GRODZKA,32,JORDAN JAKUB,2028-06-09
357,GRODZKA,33,WIŚNIOWY SAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-17
358,GRODZKA,34,REIZER AGNIESZKA,2022-09-30
359,GRODZKA,35,ŁODZIŃSKI JACEK,2022-01-18
360,GRODZKA,37,"KĘDZIOR ANNA, ZAMORSKA BARBARA",2023-05-23
361,GRODZKA,40,FOLKLOR KULINARNY TFMF INVESTMENT LP I WSPÓLNICY SPÓŁKA JAWNA,2029-05-31
362,GRODZKA,41,FORTE DE LEO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-29
363,GRODZKA,45,REGUŁA STANISŁAWA,2029-02-23
364,GRODZKA,48,PIZZATOPIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-09
365,GRODZKA,51,PROSECCO OYSTERS BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-24
366,GRODZKA,51,OSTACHOWSKI ZBIGNIEW,2029-09-11
367,GRODZKA,63,FIORENTINA MSHG SPÓŁKA Z O.O.,2025-01-09
368,GRODZKA,65,"KAWIARNIA ""SANTOS"" BEDNARCZYK SPÓŁKA JAWNA",2029-06-16
369,GRODZKA,39/LU1,ENOTEKA PERGAMIN SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWO - AKCYJNA,2024-07-07
370,GRODZKA,4 /piwnice/,INVESTOR COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-10-29
371,GRODZKA,63/hotel,BALTHAZAR HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-12-21
372,GROMADZKA,22C,WIDACKA JADWIGA,2027-05-04
373,GRZEGÓRZECKA,21,BORUBAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-04
374,GRZEGÓRZECKA,63,"JANIA DAWID, RUSIN MICHAŁ",2022-02-26
375,GRZEGÓRZECKA,69,QUOC PHONG LE,2028-11-09
376,GRZEGÓRZECKA,71,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-01
377,GRZEGÓRZECKA,74,DURCZAK URSZULA,2023-06-10
378,GRZEGÓRZECKA,29 lok. 4,KALICIAK PIOTR,2026-08-01
379,GUSTAWA MORCINKA,40,KOTWICA MATEUSZ,2029-05-14
380,HALICKA,14A,PURO HOTEL KAZIMIERZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-04
381,HENRYKA KAMIEŃSKIEGO,11,"""AMREST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2027-08-28
382,HENRYKA KAMIEŃSKIEGO,11,CINEMA CITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
383,HENRYKA KAMIEŃSKIEGO,11/FC3,GASTROMALL GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-27
384,HENRYKA PACHOŃSKIEGO,8A,MACIUSZEK RENATA,2027-03-25
385,HENRYKA SIENKIEWICZA,27,GMD PROPERTIES SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-09-23
386,HETMANA ŻÓŁKIEWSKIEGO,26/3,BEREZA PAWEŁ,2023-02-03
387,IGNACEGO DASZYŃSKIEGO,13/36,ARTUR FRIEDLANDER,2023-11-30
388,IGNACEGO KRASICKIEGO,18,BALICKI BOGDAN,2022-02-09
389,IZAAKA,1,WRÓBEL GRZEGORZ,2029-01-31
390,IZAAKA,3,KORSAK WITOLD,2023-12-31
391,IZAAKA,1/1,BOGUSZEWICZ JAROSŁAW,2022-02-25
392,JAGIELLOŃSKA,2,REMO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2028-05-28
393,JAGIELLOŃSKA,5,RAMIR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-14
394,JAGIELLOŃSKA,10,FOCA EVENTS SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-30
395,JAGIELLOŃSKA,11,BANAŚ BARTŁOMIEJ,2027-03-07
396,JAGIELLOŃSKA,12,JONASZ SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-08-08
397,JAGIELLOŃSKA,15,MRUGALSKA MONIKA,2023-08-12
398,JAGIELLOŃSKA,"10 LOK. B, C",SENOR EVENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-05-20
399,JAGIELLOŃSKA,6/6A,PNB INTERACTIVE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-08-09
400,JAKUBA,19,"WOŁKOUN MARCIN, ZGÓRKIEWICZ KRZYSZTOF, KURBIEL RAFAŁ",2026-06-21
401,JAKUBA,19,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN, KURBIEL RAFAŁ",2029-05-10
402,JAKUBA MAJORA,5A/1,SZAREK MARIUSZ,2028-01-23
403,JANA BUSZKA,4,JASICZEK EWA,2028-10-12
404,JANA DEKERTA,21,FAME SPORT SPÓŁKA Z O.O.SPÓŁKA KOMANDYTOWA,2022-10-19
405,JANA DEKERTA,24,RISE.PL KRK4 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-01
406,JANA DEKERTA,47,POLSKIE MANUFAKTURY GASTRONOMICZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-09
407,JANA MATEJKI,3,JASZCZYK ANETA,2022-03-14
408,JANA MATEJKI,5,WALCZYK ELŻBIETA,2022-02-16
409,JANA PIETRUSIŃSKIEGO,12,"WRÓBLEWSKA JOANNA, BOGACKA MAŁGORZATA",2028-06-08
410,JANA ZAMOYSKIEGO,24,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-06-15
411,JANUSZA MEISSNERA,19,NOSEK ROBERT,2028-01-16
412,JERZEGO SMOLEŃSKIEGO,110,G8 GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-05
413,JERZEGO WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2027-06-17
414,JERZEGO WASZYNGTONA,1,KUSEK DARIUSZ,2022-09-21
415,JODŁOWA,13,ZR HOTELE SPÓŁKA Z O.O. KRAKÓW SPÓŁKA KOMANDYTOWA,2026-05-26
416,JONATANA WARSZAUERA,3,GUZDA JAROSŁAW,2022-12-20
417,JOSEPHA CONRADA,29,HOTEL CONRAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-03-14
418,JOSEPHA CONRADA,66,IKEA RETAIL SPÓŁKA Z O. O.,2022-08-18
419,JOSEPHA CONRADA,83,AMREST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-11
420,JOSEPHA CONRADA,29A,BIUROWIEC CONRAD SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2028-11-10
421,JÓZEFA,2,JACYNA PIOTR,2026-10-26
422,JÓZEFA,6,1ST FLOOR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-24
423,JÓZEFA,8,ŁUCZYŃSKA AGNIESZKA,2023-11-19
424,JÓZEFA,9,ZIELIŃSKI ZBIGNIEW,2022-11-03
425,JÓZEFA,11,PERETS VITALII,2027-06-06
426,JÓZEFA,11,RÓG MICHAŁ,2028-01-22
427,JÓZEFA,14,RESTAURACJA STARKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-04
428,JÓZEFA,16,ROMAŃSKI WOJCIECH,2022-05-09
429,JÓZEFA,17,KOLANKO NO 6 B. ZIARKOWSKA SPÓŁKA JAWNA,2023-01-14
430,JÓZEFA,17,"KALBARCZYK REMIGIUSZ, KALBARCZYK WANDA",2028-01-20
431,JÓZEFA,20,EUROCOOK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-03-26
432,JÓZEFA,24,HOTEL DEVELOPMENT GROUP SPÓŁKA Z O.O.,2022-06-26
433,JÓZEFA,26,"KUCHNIA WŁOSKA BEATA SEWERYN, ŁUKASZ PRZYBYLSKI SPÓŁKA JAWNA, .",2025-05-20
434,JÓZEFA,26,VARIOS ADAM MELNYCZUK SPÓŁKA JAWNA,2028-02-28
435,JÓZEFA,30,NOLOGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-04-10
436,JÓZEFA,30,NOLOGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-05-04
437,JÓZEFA,34,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-10-31
438,JÓZEFA,34,"SKUZA-KASZUBA ALEKSANDRA, KASZUBA MARIUSZ",2029-06-24
439,JÓZEFA,40,2OKNA BUDZIŁO I RUDEK SPÓŁKA JAWNA,2029-08-09
440,JÓZEFA,12 lok. 1-2,"STUDNICKI KRZYSZTOF, STUDNICKI WOJCIECH",2025-03-12
441,JÓZEFA,"6 / 2U, 3U","SAŁAPA PAWEŁ, TOCZEK ROBERT",2029-11-14
442,JÓZEFA DIETLA,1,T.E.A. TIME SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-26
443,JÓZEFA DIETLA,33,RUCHY GEORGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-02-14
444,JÓZEFA DIETLA,39,RED BOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,2029-06-10
445,JÓZEFA DIETLA,49,"KORSAK-PRZYBOŚ ŁUCJA, KORSAK WITOLD",2025-03-02
446,JÓZEFA DIETLA,49,BATRUCH ANDRZEJ,2027-07-29
447,JÓZEFA DIETLA,50,VR STUDIO SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-08
448,JÓZEFA DIETLA,60,HOSPITALITY INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-12-21
449,JÓZEFA DIETLA,64,MARCHWIŃSKI JANUSZ,2027-10-03
450,JÓZEFA DIETLA,75,STRZEBOŃSKA ANNA,2026-12-31
451,JÓZEFA DIETLA,85,PRESTIGE COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-30
452,JÓZEFA DIETLA,113,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-16
453,JÓZEFA DIETLA,44/59,VINCENTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-14
454,JÓZEFA DIETLA,45/47 lok. 5,GRABOWSKA DOMINIKA,2027-04-01
455,JÓZEFA DIETLA,46A,POTOCKA MAŁGORZATA,2029-08-04
456,JÓZEFA DIETLA,57/LU 1,FIDESTE SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-05
457,JÓZEFA DIETLA,58/6,SH&H SP. Z O.O. SP. K.,2023-08-17
458,JÓZEFA DIETLA,69/1,CLOUDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
459,JÓZEFA DIETLA,75/3,"ZAWISTOWSKA KAZIMIERA, MARZECKI TOMASZ",2028-06-30
460,JÓZEFA DIETLA,97/5A,"WOJDYŁO JAKUB, RYBARZ KAZIMIERZ",2027-12-18
461,JÓZEFA IGNACEGO KRASZEWSKIEGO,36,TYBUSZEWSKI EDWARD,2028-02-04
462,JÓZEFA KAŁUŻY,1/3,MISKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-10-18
463,JÓZEFA MACKIEWICZA,1,MAGDZIARZ JAN,2023-08-09
464,JÓZEFA MACKIEWICZA,14B,NEW WORLD JOINT-VENTURE SP. Z O.O.,2022-03-15
465,JÓZEFA MACKIEWICZA,,"PROKOPIK SŁAWOMIR, PROKOPIK MAREK",2029-08-16
466,JÓZEFA MARCIKA,27,RESTAURACJA LA FORCHETTA PAMUŁA KOZANECKA SPÓŁKA JAWNA,2029-05-19
467,JÓZEFA ROSTAFIŃSKIEGO,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE AKADEMICA,2029-09-27
468,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STIDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2029-09-10
469,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2021-12-31
470,JÓZEFA STRUSIA,1A,"TRAN VAN MAGDALENA, ZALEJSKI WIESŁAW",2027-04-03
471,JÓZEFA SZUJSKIEGO,3,TOSHI SPÓŁKA AKCYJNA,2029-08-19
472,JÓZEFA SZUJSKIEGO,4,GRAND ASCOT WRZECIONEK SPÓŁKA JAWNA,2027-04-29
473,JÓZEFA SZUJSKIEGO,5,BIURO TURYSTYKI ZWIĄZKU NAUCZYCIELSTWA POLSKIEGO LOGOSTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
474,JÓZEFA SZUJSKIEGO,1/1,MIĘTA RESTOBAR PLATINIUM ONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2027-12-31
475,JÓZEFA WYBICKIEGO,54,RODZINNE RESTAURACJE GÓRZYŃSKA SPÓŁKA JAWNA,2022-06-21
476,JÓZEFA WYBICKIEGO,3B,ZAKŁAD DOSKONALENIA ZAWODOWEGO,2028-02-16
477,JÓZEFIŃSKA,2,ZAKŁADKA SPÓŁKA Z O.O.,2023-01-27
478,JÓZEFIŃSKA,4/2,TASTE & BEAUTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-05
479,JÓZEFIŃSKA,4/4 i 5,BOOGIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-04
