index,address_1,address_2,name,expiration_date
257,DOBREGO PASTERZA,122A,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2029-02-05
258,DOBREGO PASTERZA,127A,BALAWEJDER BOGDAN,2027-02-14
259,DOŻYNKOWA,11,WAŚKO GRZEGORZ,2028-01-09
260,DOŻYNKOWA,99,MARKET PUNKT 4 PL SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2025-11-06
261,DR. JANA PILTZA,43 lok 6 UA,ZAGDAŃSKI KONRAD,2028-06-11
262,DR. JANA PILTZA,43 lok. 7,STREJCZEK RAFAŁ,2029-09-10
263,DR. JÓZEFA BABIŃSKIEGO,69,NETTO INDYGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-09-13
264,DR. JÓZEFA BABIŃSKIEGO,74A,PIWOWARCZYK ANNA,2028-03-12
265,DROŻYSKA,17,MARS PAWEŁ,2028-02-22
266,DRUKARSKA,1,HAJDUGA KRYSTIAN,2029-07-04
267,DRUKARSKA,2,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2026-02-19
268,DUŻA GÓRA,1,"WĄTROBA BARBARA, WĄTROBA MARIAN, MADAJ KLAUDIA",2026-03-11
269,DWORCOWA,6,KANIK KRYSTIAN,2029-08-07
270,DWORCOWA,10,SZULC MAŁGORZATA,2026-08-22
271,DWORCOWA,12,P.H.U. ZACHĘTA SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2029-01-08
272,DWORSKA,1C lok 2,ROMANTOWSKA MARTA,2028-06-14
273,DYWIZJONU 303,69,PIĄTEK JAROSŁAW,2025-09-26
274,DYWIZJONU 303,14B,PULCHNY JOANNA,2025-06-02
275,DYWIZJONU 303,20 lok LU3,MARKOWICZ BARTOSZ,2027-06-21
276,DYWIZJONU 303,21A,CIRCLE K POLSKA SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-03-15
277,EDWARDA DEMBOWSKIEGO,9,SPOŁEM PODWAWELSKA SPÓDZIELNIA SPOŻYWCÓW,2027-02-10
278,ELIASZA RADZIKOWSKIEGO,77,"STACHNIK MARCIN, ŚCIBOR MARCIN",2026-10-10
279,ELJASZA WALEREGO RADZIKOWSKIEGO,5,ALDI SPÓŁKA Z O. O.,2025-12-29
280,ELJASZA WALEREGO RADZIKOWSKIEGO,155,FILO MONIKA,2026-12-15
281,ELJASZA WALEREGO RADZIKOWSKIEGO,104 lok LU 2,ZAPIÓR IWONA,2026-02-06
282,ELJASZA WALEREGO RADZIKOWSKIEGO,138-140,FIRMA HANDLOWO-USŁUGOWA ŁUKASIK STANISŁAW ŁUKASIK SPÓŁKA JAWNA,2026-08-26
283,ELŻBIETY DRUŻBACKIEJ,59,ADAMCZAK MAŁGORZATA,2029-08-18
284,ERAZMA JERZMANOWSKIEGO,16,WIECHNIAK WOJCIECH,2029-07-08
285,ERAZMA JERZMANOWSKIEGO,38,DELIKATESY CENTRUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-04
286,ERAZMA JERZMANOWSKIEGO,39,ORLEN SPÓŁKA AKCYJNA,2026-09-04
287,ERAZMA JERZMANOWSKIEGO,40,ŻAK EWA,2025-10-09
288,ERAZMA JERZMANOWSKIEGO,12A,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2029-10-15
289,ERAZMA JERZMANOWSKIEGO,37/LU 2,WRONA JAKUB,2029-09-15
290,ERAZMA JERZMANOWSKIEGO,44 A,ALKO TRADING SPÓŁKA Z O.O.,2029-09-18
291,ESTERY,5,"ALCHEMIA WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2026-11-18
292,ESTOŃSKA,14,GARA PAWEŁ,2025-06-09
293,FABRYCZNA,11,CARREFOUR POLSKA SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-08-24
294,FABRYCZNA,13,F.R.B.INTER - BUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMADYTOWA,2026-10-24
295,FABRYCZNA,13,BROWAR FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-10-26
296,FABRYCZNA,5A lok. H1,ABDULLAIEVA INESSA,2027-12-14
297,FABRYCZNA,9 lok H1,ABDULLAIEVA INESSA,2028-08-07
298,FELICJANEK,27 lok03.1,PRZAŁA KRYSTIAN,2028-08-06
299,FELIKSA KONECZNEGO,4 lok. 8,MRÓZ PAULINA,2029-09-18
300,FELIKSA WROBELA,35,KRAK-TAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-11
301,FILIPA POKUTYŃSKIEGO,10,RUMAN PIOTR,2027-04-14
302,FLORIAŃSKA,6,SFERA 1 SPÓŁKA Z O.O.,2029-10-08
303,FLORIAŃSKA,9,REST - KRAK GASTROX SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2026-09-30
304,FLORIAŃSKA,13,FLORIAŃSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-06-22
305,FLORIAŃSKA,29,"DROŻDŻ DARIUSZ, SZULC KAMIL",2026-09-27
306,FLORIAŃSKA,35,UNITED SOUVENIRS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-05-31
307,FLORIAŃSKA,38,ŚWIERCZEK KONRAD,2029-09-15
308,FORTECZNA,51,BOBEK ROBERT,2026-05-14
309,FORTECZNA,51 lok. 1,HAJDUGA IWONA,2027-12-14
310,FRANCISZKA BUJAKA,12/95,KNET KAMIL,2028-01-14
311,FRANCISZKA BUJAKA,12 lok 1,WŁOCH DOMINIK,2026-07-22
312,FRANCISZKA KNIAŹNINA,1,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2026-07-05
313,FRYDERYKA CHOPINA,"33 lok. U1, U2",JĘDRAL BARTŁOMIEJ,2028-12-10
314,GALICYJSKA,8,KAUFLAND POLSKA MARKETY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2028-12-10
315,GALICYJSKA,16,LIDL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-12-12
316,GALICYJSKA,16,MOLTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-28
317,GALICYJSKA,18,KWAŚNIEWSKA JUSTYNA,2029-07-07
318,GALICYJSKA,1 lok. 02,SKRZYPEK MARTA,2029-08-08
319,GEN. ANTONIEGO JÓZEFA MADALIŃSKIEGO,3,BOBEK ROBERT,2025-09-22
320,GEN. ANTONIEGO JÓZEFA MADALIŃSKIEGO,18,CIAPAŁA EWELINA,2029-01-09
321,GEN. ANTONIEGO JÓZEFA MADALIŃSKIEGO,19,"KOCYK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",2026-08-19
322,GEN. AUGUSTA FIELDORFA-NILA,"10 lok U60,U61",ROPIAN DARIUSZ,2026-03-15
323,GEN. AUGUSTA FIELDORFA-NILA,17/JU4,GRUDNIAK DARIUSZ,2029-01-23
324,GEN. AUGUSTA FIELDORFA-NILA,7 LU 1,VIKA SPÓŁKA Z O.O.,2025-06-20
325,GEN. BOHDANA ZIELIŃSKIEGO,3,STEC KONRAD,2028-07-10
326,GEN. HENRYKA DĄBROWSKIEGO,5/LU2,SKOWRONEK OSKAR,2028-10-09
327,GEN. HENRYKA KAMIEŃSKIEGO,11,PARO PREZENTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-16
328,GEN. HENRYKA KAMIEŃSKIEGO,43,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2029-07-07
329,GEN. HENRYKA KAMIEŃSKIEGO,57,SZOŁDRA ANGELINA,2028-12-27
330,GEN. JÓZEFA SUŁKOWSKIEGO,7,WAJDZIK JAKUB,2029-09-22
331,GEN. LEOPOLDA OKULICKIEGO,43,PRO-CAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-04-23
332,GEN. LEOPOLDA OKULICKIEGO,51,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2025-11-22
333,GEN. LEOPOLDA OKULICKIEGO,61,ORLEN SPÓŁKA AKCYJNA,2027-12-12
334,GEN. LEOPOLDA OKULICKIEGO,51 lok. L 287,BARAN KINGA,2029-07-08
335,GEN. STEFANA GROTA- ROWECKIEGO,5,TOPOLSKA MARLENA,2029-02-22
336,GEN. STEFANA GROTA- ROWECKIEGO,33,BILMEX-TANK SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2029-10-09
337,GEN. STEFANA GROTA- ROWECKIEGO,7G,FALASA MARCIN,2029-07-14
338,GEN. STEFANA GROTA- ROWECKIEGO,działka 40/15 obr. 34,SZWED TOMASZ,2026-11-30
339,GEN. TADEUSZA KOŚCIUSZKI,73,"KOCYK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",2026-08-17
340,GEN. TADEUSZA KOŚCIUSZKI,27/LU2,CAMEO INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-31
341,GEN. TADEUSZA KOŚCIUSZKI,42/2,LIS ARKADIUSZ,2025-03-05
342,GEN. TADEUSZA KOŚCIUSZKI,75 lok. LU 2,RUTKOWSKA JULIA,2029-09-19
343,GLINIANA,"15 lok. 36,37,53,54",CZYRNEK PATRYK,2026-06-14
344,GLINIK,43,ZIĘBA JACEK,2025-05-25
345,GLINIK,46,KOSTECKA BEATA,2027-04-10
346,GNIEŹNIEŃSKA,2,OPACH KATARZYNA,2026-04-29
347,GOLIKÓWKA,45,3LINE.PL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-09-30
348,GOŁAŚKA,1C,PROSTAK MATEUSZ,2028-11-19
349,GOŁĘBIA,5,EWMAX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-07
350,GÓRNIKÓW,3,GAMAT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2024-12-04
351,GRAŻYNY,4,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2025-12-11
352,GRĘBAŁOWSKA,1,PIASECZNY RAFAŁ,2027-12-20
353,GRĘBAŁOWSKA,41,DOROZ PAWEŁ,2025-09-29
354,GROCHOWA,20,ROBAK ZYGMUNT,2029-02-15
355,GROCHOWSKA,22A,P.H.U. ZACHĘTA SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2029-02-26
356,GRODZKA,6,REST-KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-05-14
357,GRODZKA,13,KRAJANOWSKI ZBIGNIEW,2029-02-15
358,GRODZKA,16,CIAPAŁA EWELINA,2026-09-08
359,GRODZKA,18,JANIKOWSKI KACPER,2029-05-08
360,GRODZKA,20,KOC ANDRZEJ,2029-07-15
361,GRODZKA,34,VOVCHKO OLEKSANDR,2027-03-29
362,GRODZKA,46,KAROLINA PACH,2025-10-12
363,GRODZKA,46,PACH KAROLINA,2027-07-11
364,GRODZKA,48,PIZZATOPIA SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-02-16
365,GRODZKA,59,TRELA SZYMON,2029-05-09
366,GRODZKA,46/1,BUCHAŁA URSZULA,2029-02-14
367,GROMADZKA,24C,BATKO PATRYK,2028-11-15
368,GRZEGORZA KORZENIAKA,5,MATYSIK RAFAŁ,2029-04-24
369,GRZEGÓRZECKA,8,ALIESHOVA YULIA,2029-08-04
370,GRZEGÓRZECKA,69,CARREFOUR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-11-21
371,GRZEGÓRZECKA,12/1,MICEK BEATA,2026-08-30
372,GRZEGÓRZECKA,67/LU 2,MANYS EDYTA,2028-07-12
373,GRZEGÓRZECKA,67C lok U5,KACZÓWKA RAFAŁ,2027-02-14
374,GRZEGÓRZECKA,73 lok U1,ŚWIATŁOŃ DAMIAN,2026-03-13
375,GRZEGÓRZECKA,79D lok U3,DUŻY BEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-07
376,GRZEGÓRZECKA,79D lok. U 1,SOBOLEWSKA KLAUDIA,2028-11-14
377,GUSTAWA MORCINKA,7,FUGIEL KRYSTIAN,2028-06-12
378,GUSTAWA MORCINKA,13,KUŚNIERZ RENATA,2027-10-27
379,HELENY,18,JERONIMO MARTINS POLSKA SPÓLKA AKCYJNA,2026-05-12
380,HELENY,4A,FARBOTA VASYL,2028-07-09
381,HENRYKA I KAROLA CZECZÓW,50,STOKROTKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-11
382,HENRYKA I KAROLA CZECZÓW,48 lok LU6,RACHWAŁ DAWID,2027-04-11
383,HENRYKA I KAROLA CZECZÓW,48 lok. LU 7,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2029-02-19
384,HENRYKA I KAROLA CZECZÓW,50 lok. LU 08,DUŻY BEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-02-20
385,HENRYKA KAMIEŃSKIEGO,11,AUCHAN POLSKA SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-12-31
386,HENRYKA KAMIEŃSKIEGO,1 D,NATALIA ZIELIŃSKA,2029-04-04
387,HENRYKA NIEWODNICZAŃSKIEGO,75,SZULC MAŁGORZATA,2025-06-30
388,HENRYKA NIEWODNICZAŃSKIEGO,102,KASPRZYK WOJCIECH,2029-05-16
389,HENRYKA PACHOŃSKIEGO,8,GŁUSZKIEWICZ MARCIN,2025-12-04
390,HENRYKA PACHOŃSKIEGO,8,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2029-01-31
391,HENRYKA PACHOŃSKIEGO,5B,LIDL SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2029-10-13
392,HENRYKA PACHOŃSKIEGO,"7 lok.80,81",VOIT TETIANA,2028-02-13
393,HENRYKA PACHOŃSKIEGO,8A,ZEMAN JOANNA,2025-08-15
394,HENRYKA SIEMIRADZKIEGO,2,JUSZCZAK HUBERT,2028-05-14
395,HENRYKA SIEMIRADZKIEGO,18A,MANYS MONIKA,2029-03-11
396,HUTNICZE,1/U3,MUSIAŁ TOMASZ,2029-04-16
397,HUTNICZE,2 lok U3,MUSIAŁ TOMASZ,2027-06-11
398,IGNACEGO KRASICKIEGO,30/79,"WIELECKA ALICJA, WIELECKI MATEUSZ",2028-12-17
399,IGOŁOMSKA,24,MARCZAK MAREK,2029-01-31
400,IGOŁOMSKA,22C,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2028-11-21
401,IGOŁOMSKA,29B,UNIMOT SPÓŁKA AKCYJNA,2029-04-02
402,IGOŁOMSKA,30 L,LEMAR R.L.E LEŚNIAK SPÓŁKA JAWNA,2025-09-19
403,IGOŁOMSKA,34K,SHELL POLSKA SPÓŁKA Z O.O.,2029-01-20
404,ISEP,9,LOBO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILNOŚCIĄ,2026-11-09
405,IVO ANDRICIA,21 lok. LU 2,GALAS MARIUSZ,2028-01-12
406,JAGIELLOŃSKIE,7,LEWIATAN MARKET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-11-07
407,JAGIELLOŃSKIE,19,MIKUŁA MATEUSZ,2029-02-18
408,JAGIELLOŃSKIE,19,JERONIMO MARTINS POSKA SPÓŁKA AKCYJNA,2029-04-22
409,JAGIELLOŃSKIE,20,JERONIMO MARTINS POLSKA SPÓLKA AKCYJNA,2029-03-04
410,JAGODOWA,przy bl 17,ENGLERT ANNA,2026-09-30
411,JAKUBA BOJKI,4,BANCYRZ KONRAD,2027-07-17
412,JAKUBA BOJKI,4B,REMESLO SPÓLKA Z O.O.,2029-06-23
413,JAKUBA MAJORA,5B lok LU1,RAŹNA BEATA,2027-02-13
414,JANA BROŻKA,koło bl 24 działka nr 404/3,OLECHOWSKI PAWEŁ,2025-03-31
415,JANA DEKERTA,21,FAMESPORT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-10-19
416,JANA DEKERTA,24,KĄDZIELA RENATA,2029-03-07
417,JANA DŁUGOSZA,2 LOK U003,ZIELIŃSKA NATALIA,2026-08-07
418,JANA JANOWSKIEGO,124A,ZIELENIAK SEBASTIAN,2028-06-24
419,JANA KACZARY,3,STOJEK DANIEL,2026-02-17
420,JANA KANTEGO FEDEROWICZA,63,STOKROTKA SPÓŁKA Z O.O.,2027-11-17
421,JANA KANTEGO PRZYZBY,1 lok LU3,WAFIN RASZID,2026-03-24
422,JANA KILIŃSKIEGO,2,KD INWEST KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-11-21
423,JANA KILIŃSKIEGO,2,KD INWEST KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-11-21
424,JANA KURCZABA,3,BANCYRZ KONRAD,2025-05-24
425,JANA KURCZABA,3,AD-SYSTEM SPÓŁKA Z O. O.,2026-03-27
426,JANA SAS-ZUBRZYCKIEGO,5,"KUŹMIK ADRIAN, KUŹMIK EWA",2029-04-30
427,JANUSZA MEISSNERA,19,MDL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-08-09
428,JANUSZA MEISSNERA,19,MDL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-08-09
429,JANUSZA MEISSNERA,30,SPOŁEM PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2028-10-06
430,JANUSZA MEISSNERA,32,DUBIEL KLAUDIA,2026-09-09
431,JASNOGÓRSKA,2,MAKRO CASH AND CARRY POLSKA SPÓŁKA AKCYJNA,2024-12-02
432,JASNOGÓRSKA,2B,ORLEN SPÓŁKA AKCYJNA,2029-01-20
433,JEROZOLIMSKA,2A lokLU-1,KOWALCZYK NIKOLA,2028-08-07
434,JERZEGO BAJANA,8,P.H.U. ZACHĘTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-09-07
435,JERZEGO KURYŁOWICZA,27,ADAMCZAK MAŁGORZATA,2029-03-22
436,JERZEGO SMOLEŃSKIEGO,110,FAV SOLUTION SPÓŁKA Z O.O.,2031-11-12
437,JEZIORKO,23 A,ŚWIĘTEK ŁUCJA,2029-10-15
438,JOSEPHA CONRADA,33,SHELL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-10-20
439,JOSEPHA CONRADA,36,SHELL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-01-15
440,JOSEPHA CONRADA,79,VININOVA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-06-27
441,JOSEPHA CONRADA,79,LIDL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2025-09-10
442,JOSEPHA CONRADA,81,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2029-06-20
443,JÓZEFA,6 lok 2U,"SAŁAPA PAWEŁ, TOCZEK ROBERT",2025-09-13
444,JÓZEFA BRODOWICZA,16,ŚMIAŁEK MARCIN,2025-01-16
445,JÓZEFA BRODOWICZA,5B,SPOŁEM PODWAWELSKA SPÓŁDZIELNIA SPOŻYWCÓW,2028-12-16
446,JÓZEFA CHEŁMOŃSKIEGO,104,PAUK MARTA,2025-07-31
447,JÓZEFA CHEŁMOŃSKIEGO,118,KMAK ARKADIUSZ,2027-01-12
448,JÓZEFA CHEŁMOŃSKIEGO,255,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2025-09-16
449,JÓZEFA DIETLA,1,T.E.A. TIME SPÓŁKA Z O. O.,2025-11-05
450,JÓZEFA DIETLA,40,PIT STOP SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNIOŚCIĄ,2025-10-22
451,JÓZEFA DIETLA,43,SZULC MAŁGORZATA,2028-06-27
452,JÓZEFA DIETLA,44,SKLEPY AVITA SPÓŁKA Z O. O.,2026-12-14
453,JÓZEFA DIETLA,91,PIRÓG MICHAŁ,2025-02-21
454,JÓZEFA DIETLA,93,KALAIDA TETIANA,2029-01-17
455,JÓZEFA DIETLA,"45,47 / 7",OFF SPIRITS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-19
456,JÓZEFA DIETLA,46 lok. 1,BERGHANDL SPÓŁKA Z O.O.,2029-03-31
457,JÓZEFA DIETLA,55/1 part,N&N NA JUNHYOUNG SPÓŁKA KOMANDYTOWA,2029-03-12
458,JÓZEFA DIETLA,55/1 piwni,N&N NA JUNYOUNG SPÓŁKA KOMANDYTOWA,2029-03-12
459,JÓZEFA DIETLA,68 lok LU1,MARCZYK ADRIAN,2026-03-23
460,JÓZEFA DIETLA 44/50/ STRADOMSKA 18,,CIESIELSKA DOMINIKA,2029-06-10
461,JÓZEFA FRIEDLEINA,1,ZŁOCKA MARTYNA,2027-01-26
462,JÓZEFA I FLORIANA SAWICZEWSKICH,1,BOCHEN KOŁECKI SPÓŁKA KOMANDYTOWA,2026-01-13
463,JÓZEFA IGNACEGO KRASZEWSKIEGO,19,"JUSZCZAK MAŁGORZATA, ROLEK ŁUKASZ",2028-02-13
464,JÓZEFA KAŁUŻY,1,KLUB SPORTOWY CRACOVIA SPÓLKA AKCYJNA,2029-10-08
465,JÓZEFA KAŁUŻY,1/3,MARILI GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-10-18
466,JÓZEFA MACKIEWICZA,2,BARAN DAMIAN,2024-12-06
467,JÓZEFA MACKIEWICZA,17,AUCHAN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-16
468,JÓZEFA MACKIEWICZA,17A,BATKO ROBERT,2025-10-22
469,JÓZEFA MEHOFFERA,4A,WERNER DOROTA,2026-02-28
470,JÓZEFA NARZYMSKIEGO,1,SZUBA-RÓŻANKOWSKA SYLWIA,2029-05-28
471,JÓZEFA NARZYMSKIEGO,9,SKLEPY AVITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-07-11
472,JÓZEFA SAREGO,28 lok. 1,SMISHKO DARIA,2030-12-12
473,JÓZEFA SAWY-CALIŃSKIEGO,53,MARS EDWARDA,2028-04-23
474,JÓZEFA SAWY-CALIŃSKIEGO,32A,"PALUCH ZOFIA, PALUCH DAWID",2028-05-14
475,JÓZEFA STRUSIA,6,"MYŚKÓW PAWEŁ, MYŚKÓW ANETA",2029-06-16
476,JÓZEFA STRUSIA,12,MARKET NA WZGÓRZACH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-10-15
477,JÓZEFA SZUJSKIEGO,11/lu1,P&C&T SPÓŁKA AKCYJNA,2031-06-26
478,JÓZEFA WYBICKIEGO,10,NETTO INDYGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-08-08
479,JÓZEFA WYBICKIEGO,18,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2029-01-31
480,JÓZEFA WYBICKIEGO,54,OSTROWSKI SEBASTIAN,2026-11-04
481,JÓZEFA WYBICKIEGO,8/1,OLĘDZKA JULIA,2028-10-08
482,JÓZEFA WYBICKIEGO,3E,ORLEN SPÓŁKA AKCYJNA,2026-03-07
483,JUGOWICKA,35,SZŁAPA PATRYK,2029-02-20
484,JULIANA DUNAJEWSKIEGO,1,CIAPAŁA EWELINA,2025-12-14
485,JULIANA URSYNA NIEMCEWICZA,4,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2026-12-16
486,JULIUSZA LEA,26,SWAJDO PAWEŁ,2025-12-12
487,JULIUSZA LEA,44,ALDI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-11
488,JULIUSZA LEA,53,CARREFOUR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-20
489,JULIUSZA LEA,64,KRZYŻANOWSKA-MAGDZIARZ MONIKA,2025-01-16
490,JULIUSZA LEA,86,"OBRĘBSKA ALINA, OBRĘBSKI ŁUKASZ",2025-09-30
491,JULIUSZA LEA,5 lok 1,POZNAŃSKA EWA,2027-12-04
492,JULIUSZA LEA,90A,BIGOSZ-LASSOTA EWA,2029-04-30
493,JULIUSZA LEA,99 lok 3,BLODA OLAF,2027-01-13
494,JUTRZENKA,36,"ARKADIUSZ BIERNACIK, PAWIŃSKI WALDEMAR",2029-02-19
495,KALWARYJSKA,16,MARIIA MAKHARYNETS,2029-04-14
496,KALWARYJSKA,42,SZULC MAŁGORZATA,2025-06-09
497,KALWARYJSKA,48,ŻAK TOMASZ,2028-10-09
498,KALWARYJSKA,88,SAMOTYI HALYNA,2028-10-08
499,KALWARYJSKA,17LU1,ZIELIŃSKA NATALIA,2025-03-07
500,KALWARYJSKA,26 lok. 4,KARMASZ DARIUSZ,2032-09-15
501,KALWARYJSKA,41 lok 1,STEFAŃSKA AGATA,2028-08-08
502,KALWARYJSKA,5 lok. 10,KOZIŃSKA KATARZYNA,2026-12-15
503,KALWARYJSKA,"68/śliska 9 lok U3,U4,U5",KUSAK RAFAŁ,2026-08-31
504,KAMEDULSKA,18,KŁAPUT MAGDALENA,2029-05-03
505,KAMIENIECKA,16,SKLEPY AVITA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-12-07
506,KAMIENNA,18,ORLEN SPÓŁKA AKCYJNA,2029-05-17
507,KANONICZA,11/1,HUS PRZEMYSŁAW,2026-06-27
508,KAPELANKA,2,BP EUROPA SE SPÓŁKA EUROPEJSKA ODDZIAŁ W POLSCE,2024-12-12
509,KAPELANKA,14,MOL POLSKA SPÓŁKA Z O.O.,2029-02-15
510,KAPELANKA,26,MOLTI SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-03-10
511,KAPELANKA,30,KRAK-TAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-11-07
512,KAPELANKA,54,KAUFLAND POLSKA MARKETY SPÓŁKA Z O.O. SPÓŁKA JAWNA,2026-12-08
513,KAPELANKA,54,REMESLO SPÓŁKA Z O.O.,2029-02-25
514,KAPELANKA,15D,BERNAS IVAN,2028-08-06
515,KAPELANKA,6A lok. U 17,TURKANIK - WÓJTOWICZ ANNA,2026-01-10
516,KARMELICKA,12,RASHED NABEEL,2025-09-30
517,KARMELICKA,17,MARYNOWSKA KATARZYNA,2027-12-18
518,KARMELICKA,42,"KOCYK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",2026-08-25
519,KARMELICKA,57,KĘKUŚ WOJCIECH,2026-07-11
520,KARMELICKA,70,RUSIECKI WOJCIECH,2028-09-19
