index,address_1,address_2,name,expiration_date
235,GRODZKA,63,FIORENTINA MSHG SPÓŁKA Z O.O.,2025-01-09
236,GRODZKA,65,"KAWIARNIA ""SANTOS"" BEDNARCZYK SPÓŁKA JAWNA",2029-06-16
237,GRODZKA,9/9,DEL MAX SPÓŁKA Z O.O.,2031-09-30
238,GRODZKA,34/ I p.,VOVCHKO OLEKSANDR,2031-03-27
239,GRODZKA,63/hotel,BALTHAZAR HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-12-21
240,GRZEGÓRZECKA,10,MEININGER HOTELS POLAND SPÓŁKA Z O.O.,2031-10-02
241,GRZEGÓRZECKA,18,PLEJADES-6 SPÓŁKA Z O.O.,2032-08-31
242,GRZEGÓRZECKA,71,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-01
243,GRZEGÓRZECKA,11/LU1,OURPOINT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-06-12
244,GUSTAWA MORCINKA,40,KOTWICA MATEUSZ,2029-05-14
245,HALICKA,14A,PURO HOTEL KAZIMIERZ SPÓŁKA Z O.O.,2031-07-04
246,HENRYKA KAMIEŃSKIEGO,11,CINEMA CITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-04
247,HENRYKA PACHOŃSKIEGO,8A,MACIUSZEK RENATA,2027-03-25
248,IZAAKA,1,WRÓBEL GRZEGORZ,2029-01-31
249,IZAAKA,3,KORSAK WITOLD,2032-01-10
250,IZAAKA,1/1,BOGUSZEWICZ JAROSŁAW,2030-02-25
251,IZAAKA,7 lok. 1,LUSINA SPÓŁKA Z O.O.,2030-08-09
252,JABŁONOWSKICH,10/12,KLUB POD BUDĄ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-04-25
253,JAGIELLOŃSKA,2,DOM RESTAURACYJNY SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2030-01-31
254,JAGIELLOŃSKA,5,MIRRA SPÓŁKA Z O.O.,2032-03-13
255,JAGIELLOŃSKA,5,JW HORECA SPÓŁKA Z O.O.,2032-01-09
256,JAGIELLOŃSKA,10,FOCA EVENTS SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-30
257,JAGIELLOŃSKA,11,BANAŚ BARTŁOMIEJ,2027-03-07
258,JAGIELLOŃSKA,15,MRUGALSKA MONIKA,2031-08-12
259,JAGIELLOŃSKA,"10 LOK. B, C",SENOR EVENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-05-20
260,JAGIELLOŃSKA,6/6A,J6 EVENTS SPÓŁKA Z O.O.,2031-09-19
261,JAKUBA,11,MACHACZKA MICHAŁ,2026-11-13
262,JAKUBA,19,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN, KURBIEL RAFAŁ",2029-05-10
263,JAKUBA MAJORA,5A/1,SZAREK MARIUSZ,2028-01-23
264,JANA DEKERTA,47,PAWLIK GRZEGORZ,2030-05-26
265,JANA MATEJKI,6/LU 2,INVESTO SPÓŁKA Z O.O.,2031-12-31
266,JANA PIETRUSIŃSKIEGO,12,"WRÓBLEWSKA JOANNA, BOGACKA MAŁGORZATA",2028-06-08
267,JANA ZAMOYSKIEGO,24,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-04-30
268,JANA ZAMOYSKIEGO,79A/12,PANCERZ DANIEL,2032-08-08
269,JERZEGO WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2029-07-11
270,JERZEGO WASZYNGTONA,1,KUSEK DARIUSZ,2027-03-07
271,JODŁOWA,13,ZR HOTELE SPÓŁKA Z O.O. KRAKÓW SPÓŁKA KOMANDYTOWA,2026-05-26
272,JONATANA WARSZAUERA,3,GUZDA JAROSŁAW,2030-12-20
273,JONATANA WARSZAUERA,10,HOTELIER POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-02-16
274,JOSEPHA CONRADA,29,"SIBETERIS STERGIOS, HECZKO NORBERT",2031-09-17
275,JOSEPHA CONRADA,29A,BIUROWIEC CONRAD SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ (AKTUALNIE: CONRADCOMFORT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ),2028-11-10
276,JÓZEFA,6,1ST FLOOR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-24
277,JÓZEFA,8,HALOZABAWA SPÓŁKA Z O.O.,2032-05-12
278,JÓZEFA,9,ZIELIŃSKI ZBIGNIEW,2030-11-03
279,JÓZEFA,11,ROCKSTEADY SPÓŁKA Z O.O.,2032-06-20
280,JÓZEFA,11,ZIELIŃSKI ZBIGNIEW,2031-04-25
281,JÓZEFA,14,RESTAURACJA STARKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-04
282,JÓZEFA,16,ROMAŃSKI WOJCIECH,2030-05-09
283,JÓZEFA,17,"KALBARCZYK REMIGIUSZ, KALBARCZYK RAFAŁ",2030-04-04
284,JÓZEFA,17,KOLANKO NO 6 B. ZIARKOWSKA SPÓŁKA JAWNA,2031-01-14
285,JÓZEFA,26,VARIOS ADAM MELNYCZUK SPÓŁKA JAWNA,2028-02-28
286,JÓZEFA,26,"KUCHNIA WŁOSKA BEATA SEWERYN, ŁUKASZ PRZYBYLSKI SPÓŁKA JAWNA, .",2025-05-20
287,JÓZEFA,34,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-18
288,JÓZEFA,34,"SKUZA-KASZUBA ALEKSANDRA, KASZUBA MARIUSZ",2028-05-27
289,JÓZEFA,36,STOWARZYSZENIE FESTIWAL KULTURY ZYDOWSKIEJ,2030-03-11
290,JÓZEFA,40,2OKNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-11-21
291,JÓZEFA,12/10,"GĄSIOR-TRZÓPEK DOMINIKA, FILEWICZ JERZY, FILEWICZ KATARZYNA",2031-09-11
292,JÓZEFA,12 lok. 1-2,"STUDNICKI KRZYSZTOF, STUDNICKI WOJCIECH",2025-03-12
293,JÓZEFA,"6 / 2U, 3U","SAŁAPA PAWEŁ, TOCZEK ROBERT",2029-11-14
294,JÓZEFA DIETLA,1,T.E.A. TIME SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-26
295,JÓZEFA DIETLA,33,SMAKI GRUZJI SPÓŁKA Z O.O.,2031-03-31
296,JÓZEFA DIETLA,39,RED BOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,2029-06-10
297,JÓZEFA DIETLA,49,DURNOGA KACPER,2030-10-09
298,JÓZEFA DIETLA,49,"KORSAK-PRZYBOŚ ŁUCJA, KORSAK WITOLD",2025-03-02
299,JÓZEFA DIETLA,58,SH&H SPÓŁKA Z O.O. SPÓLKA KOMANDYTOWA,2031-08-17
300,JÓZEFA DIETLA,60,HOSPITALITY INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-12-21
301,JÓZEFA DIETLA,64,MARCHWIŃSKI JANUSZ,2027-10-03
302,JÓZEFA DIETLA,75,STRZEBOŃSKA ANNA,2026-12-31
303,JÓZEFA DIETLA,85,PRESTIGE COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-30
304,JÓZEFA DIETLA,91,FENICIA SPÓŁKA Z O.O.,2030-09-19
305,JÓZEFA DIETLA,113,POLISH HOSPITALITY GROUP SUŁOWSKI SPÓŁKA KOMANDYTOWA,2027-04-16
306,JÓZEFA DIETLA,45-47/LU7,OFF SPIRITS SPÓŁKA Z O.O.,2031-10-19
307,JÓZEFA DIETLA,69/1,CLOUDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
308,JÓZEFA DIETLA,75/3,JUST MEAT SPÓŁKA Z O.O.,2032-09-26
309,JÓZEFA DIETLA,85/1,"WALCZEWSKI GRZEGORZ, KOTOWICZ BARTOSZ",2030-11-15
310,JÓZEFA DIETLA,97/LU1,WOJDYŁO JAKUB,2031-05-31
311,JÓZEFA ŁEPKOWSKIEGO,3,JERONIMO MARTINS POLSKA SPÓŁKA AKCYJNA,2026-10-15
312,JÓZEFA MACKIEWICZA,14B,NEW WORLD JOINT-VENTURE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-15
313,JÓZEFA MARCIKA,27A,"MATRAS MIROSŁAW, PITUCH SZYMON",2027-04-11
314,JÓZEFA ROSTAFIŃSKIEGO,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE AKADEMICA,2029-09-27
315,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STIDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2030-09-03
316,JÓZEFA SZUJSKIEGO,4,GRAND ASCOT WRZECIONEK SPÓŁKA JAWNA,2027-04-29
317,JÓZEFA SZUJSKIEGO,5,BIURO TURYSTYKI ZWIĄZKU NAUCZYCIELSTWA POLSKIEGO LOGOSTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
318,JÓZEFA WYBICKIEGO,54,KLIMEK KRZYSZTOF,2031-10-08
319,JÓZEFA WYBICKIEGO,3B,ZAKŁAD DOSKONALENIA ZAWODOWEGO,2028-02-16
320,JÓZEFIŃSKA,2,ZAKŁADKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ,2031-01-27
321,JÓZEFIŃSKA,4/2,TASTE & BEAUTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-05
322,JÓZEFIŃSKA,4 lok. 3-4,TASTE & BEAUTY SPÓŁKA Z O.O.,2032-06-11
323,JÓZEFITÓW,8,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2032-03-05
324,JUGOWICKA,10 C,LABORATORIUM KOSMETYKÓW NATURALNYCH FARMONA SPÓŁKA Z O.O.,2031-12-07
325,JULIUSZA LEA,12B lok. LU 1 i M 1,KEMPNY MAJA,2028-09-11
326,JULIUSZA LEA,16A/102,REST KOŁODZIEJCZYK MIKOŁAJCZYK SPÓŁKA JAWNA,2028-10-19
327,JULIUSZA LEA,90A,OBRĘBSKA ALINA,2030-07-25
328,KALWARYJSKA,75,ALEBRICHE FOODS SPÓŁKA Z O.O.,2030-07-21
329,KALWARYJSKA,9-15,PIETRZKIEWICZ GRZEGORZ,2029-07-29
330,KALWARYJSKA,60/1,SKOWRONEK TATIANA,2027-03-06
331,KAMIENNA,8,ACRO PRO FIT SPÓLKA Z O.O.,2030-10-10
332,KAMIENNA,12,"HPK SCHEJBAL, HOŁUBICZKO, OCHAB SPÓŁKA KOMANDYTOWA",2029-05-19
333,KAMIENNA,17,POLPUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-26
334,KAMIENNA,19,DOBRZAŃSKI AMADEUSZ,2029-10-07
335,KAMIENNA,2-4,BACHATA SPÓŁKA Z O.O.,2032-04-30
336,KAMIENNA,2-4,"FORTY-FORTY A. SZEWCZYK, D. SZEWCZYK SPÓKA JAWNA",2030-05-11
337,KANONICZA,7,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
338,KANONICZA,11,HUS PRZEMYSŁAW,2028-09-16
339,KANONICZA,16,HOLDING LIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-03-13
340,KANONICZA,22,LITEX HORECA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-13
341,KAPELANKA,43,"FRYTKI BELGIJSKIE W KRAKOWIE, ŁUKASZ WILK I MATEUSZ SZPAK SPÓŁKA JAWNA",2032-04-03
342,KARMELICKA,6,JASZCZURY SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2031-03-09
343,KARMELICKA,7,MASTER FOOD POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-22
344,KARMELICKA,7,MARSZAŁEK KATARZYNA,2029-08-06
345,KARMELICKA,7,SHREE GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-09-15
346,KARMELICKA,9,MEEPLES SPÓŁKA Z O.O.,2032-03-10
347,KARMELICKA,14,FRIENDS COFFEE - R.J. FRONC R. CHRZĄSZCZ SPÓŁKA JAWNA,2031-11-29
348,KARMELICKA,15,DABI FILIP I STANISŁAW HELLSTEIN SPÓŁKA JAWNA,2028-08-16
349,KARMELICKA,22,RAMEN KRAKÓW 2 SPÓŁKA Z O.O.,2032-06-30
350,KARMELICKA,27,KOZIOŁEK BENJAMIN,2028-08-16
351,KARMELICKA,29,"SIEMBAK WIESŁAWA, SIEMBAK RYSZARD",2031-05-09
352,KARMELICKA,36,ARS CULINARIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-08-07
353,KARMELICKA,40,AHMAD BILAL,2029-11-18
354,KARMELICKA,3/3,THANKYOUVERYDUTCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-09-13
355,KARMELICKA,43A/1,DEL MAX SPÓŁKA Z O.O.,2031-08-14
356,KARMELICKA,50/2,KOZIOŁEK BENJAMIN,2031-05-21
357,KAROLA BUNSCHA,19,MY SELL SPÓŁKA Z O.O.,2032-05-08
358,KAROLA SZYMANOWSKIEGO,15,"HUĆKO MARIUSZ, ORŁOWSKI TOMASZ",2031-09-05
359,KARPACKA,2B,TOKARZ ZBIGNIEW,2028-07-04
360,KAWIORY,26,KIJOWSKI PIOTR,2030-03-03
361,KAWIORY,35,KAWIORY SPÓŁKA Z O.O.,2031-05-15
362,KAWIORY,41,MASTER FOOD POLAND SPÓŁKA Z O.O.,2032-02-29
363,KAZIMIERZA BRODZIŃSKIEGO,3,AGENCJA PROMOCJI MIAST I REGIONÓW SPÓŁKA Z O.O.,2031-06-19
364,KAZIMIERZA BRODZIŃSKIEGO,3,SYRYTCZYK JERZY,2028-09-08
365,KAZIMIERZA BRODZIŃSKIEGO,6,GRANIT COFFEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-11-20
366,KAZIMIERZA BRODZIŃSKIEGO,8,A&M INTERNATIONAL COMPANY SPÓŁKA Z O.O.,2031-08-08
367,KAZIMIERZA BRODZIŃSKIEGO,4/U2,GAWRYLUK MIROSŁAW,2030-11-08
368,KAZIMIERZA WIELKIEGO,105,MAXUS SPÓŁKA Z O.O. SPÓLKA KOMANDYTOWA,2030-08-30
369,KAZIMIERZA WYKI,10A,GASTRONOMIA WYKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-08-13
370,KĄCIK,6,"MICHALCZYK MATEUSZ, PLUCIŃSKI MATEUSZ",2031-01-17
371,KIJANKI,2,NARA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-07-01
372,KOBIERZYŃSKA,142,SITKO ANNA,2027-02-21
373,KOBIERZYŃSKA,175,"ŁAPTAŚ MAGDALENA, SWAJDO PAWEŁ",2027-06-03
374,KOLETEK,9,MUNDIVIE SPÓŁKA AKCYJNA,2028-08-06
375,KOLETEK,11,SZCZYGIELSKA MARCELINA,2029-04-27
376,KOLETEK,20,"PRZEBINDA ZBIGNIEW, PRZEBINDA MONIKA",2029-04-15
377,KOLISTA,12,ZALECH GRZEGORZ,2030-05-08
378,KOLNA,2,KRAKOWSKI KLUB KAJAKOWY,2031-04-17
379,KOMPOZYTORÓW,5/146,SPÓŁKA KAWIARNIANA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-04-11
380,KONFEDERACKA,4,MĄCZYŃSKA WŁADYSŁAWA,2032-02-15
381,KORDIANA,19,LEDWOS PRZEMYSŁAW,2027-02-28
382,KORNELA MAKUSZYŃSKIEGO,2,PIKOR BARTŁOMIEJ,2031-08-04
383,KORNELA MAKUSZYŃSKIEGO,30,WRT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-05-04
384,KOSOCICKA,105A,SKÓRKA KATARZYNA,2028-03-09
385,KOSYNIERÓW,5,VIKRAFT POWER SPÓŁKA Z O.O.,2032-09-15
386,KOZIA,22,JAO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-22
387,KRAKOWSKA,6,PG GROUP SPÓŁKA Z O.O.,2031-06-11
388,KRAKOWSKA,10,PRIMITIVO SPÓŁKA Z O.O.,2030-06-28
389,KRAKOWSKA,20,KACZMARCZYK OLIWIA,2026-10-24
390,KRAKOWSKA,27,"NOLIO GOLAŃSKI, GOSTYLLA SPÓŁKA JAWNA",2026-01-14
391,KRAKOWSKA,28,HTI SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-23
392,KRAKOWSKA,36,KOWAL DAWID,2031-08-20
393,KRAKOWSKA,41,MARCHWIŃSKI JANUSZ,2029-12-29
394,KRAKOWSKA,5/3U,GALILEO JURZYSTA KRAMARCZYK PYKA SPÓŁAK JAWNA,2025-06-10
395,KRAKOWSKA,5/U25,CLUB CABARET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-01-17
396,KROWODERSKA,71,GARDEN COMPLEX SPÓŁKA Z O.O.,2031-09-10
397,KROWODERSKA,21/2,MOZGAŁA ŁUKASZ,2029-11-15
398,KRÓLEWSKA,5,THE CROWN SPÓŁKA Z O.O.,2031-09-14
399,KRÓLEWSKA,88,"TABAK AGATA (PRZEDSIĘBIORSTWO W SPADKU), KOTALA JERZY",2025-09-18
400,KRÓLOWEJ JADWIGI,184,GROCZ SPÓŁKA Z O.O.,2031-12-10
401,KRÓLOWEJ JADWIGI,220,"PROJEKT STRZELNICA M. BRAGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2031-11-20
402,KRÓLOWEJ JADWIGI,223,SUSZKO WACŁAW,2029-02-15
403,KRÓLOWEJ JADWIGI,246,JANCZYK GRZEGORZ,2026-06-21
404,KRÓLOWEJ JADWIGI,248,JUSTYNA CZEKAJ - GROCHOWSKA,2031-02-28
405,KRÓLOWEJ JADWIGI,230A,NAWITO SPÓŁKA Z O.O.,2031-09-19
406,KRUPNICZA,3,PAUZZA KRAKÓW SPÓŁKA Z O.O.,2032-09-15
407,KRUPNICZA,20,"DYNIA CAFE BAR KLIMEK, ŁODZIŃSKI SPÓŁKA JAWNA",2026-08-14
408,KRUPNICZA,24,MIKOSZ JOANNA,2030-05-19
409,KRUPNICZA,26,DYNIA CAFE BAR KLIMEK ŁODZIŃSKI SPÓŁKA JAWNA,2026-06-13
410,KRUPNICZA,9/2,SIMMART SPÓŁKA Z O.O.,2032-04-30
411,KRUPNICZA,12/U 4,ANH DINH TRUONG,2027-11-20
412,KRUPNICZA,21A,FFS 3.0 SPÓŁKA Z O.O.,2031-02-16
413,KRZYWA,7,EPOL HOLDING SPÓŁKA Z O.O.,2030-11-13
414,KSIĘCIA JÓZEFA,120,HUMENIUK MAGDALENA,2030-05-23
415,KSIĘCIA JÓZEFA,24A,KOLEJOWY KLUB WODNY 1929 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-01
416,KUPA,7,PERFECT HOTELS SPÓŁKA Z O. O.,2027-01-10
417,KUPA,12,TAIYO SPÓŁKA Z O.O.,2030-07-23
418,KUPA,15,GABLA SPÓŁKA Z O.O.,2032-09-30
419,KUPA,24/2,HAWRO MARCIN,2030-05-03
420,LEGIONÓW JÓZEFA PIŁSUDSKIEGO,17,LARIS SPÓŁKA Z O.O.,2030-07-14
421,LEGNICKA,3,"FIRMA HANDLOWA EWA WĄCŁAWSKA MAREK WĄCŁAWSKI SPÓŁKA JAWNA, .",2025-07-31
422,LEONA PETRAŻYCKIEGO,27,APRESTO WILCZYŃSKI SPÓŁKA KOMANDYTOWA,2030-04-06
423,LEONIDA TELIGI,27,"PYRCZAK ANETA, PYRCZAK PAWEŁ",2030-05-21
424,LEONIDA TELIGI,37,SIWY JÓZEF,2028-06-11
425,LIPOWA,3,ZACHARA MONIKA,2027-06-17
426,LIPOWA,4A,707 RESTAURANTS SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2030-11-21
427,LIPOWA,4D,HALA LIPOWA SPÓŁKA Z O.O.,2032-02-19
428,LIPOWA,4H,"MOCAK CAFE WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2028-05-20
429,LIPOWA,6 C,"BAŃDO ANDRZEJ, GAWRYLUK JACEK, EDRIES TIMUR",2032-05-12
430,LIPOWA,6F,"SIEWIOREK AGNIESZKA, JAROSZ JANUSZ",2028-06-09
431,LIPSKA,51,PATEJ KLAUDIA,2027-06-18
432,LUBICZ,5,HOTEL EUROPEJSKI W KRAKOWIE SP. Z O.O.,2032-04-11
433,LUBICZ,9,SUNSHINE PROPERTY SPÓŁKA Z O.O.,2029-06-30
434,LUBICZ,42,NOSTKIEWICZ PAWEŁ,2031-10-19
435,LUBICZ,17J,BROWAR LUBICZ SPÓLKA Z O.O. SPÓLKA KOMANDYTOWA,2031-08-30
436,LUBICZ,26/ RAKOWICKA 2,LAST SOLUTION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-10-23
437,LUBLAŃSKA,16 A,CIRCLE K POLSKA SPÓŁKA Z O.O.,2028-11-29
438,LWOWSKA,1,LWOWSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-09
439,LWOWSKA,2/1,GALAXY HOOKAH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-11-07
440,LWOWSKA,15C,HUSEVA OLENA,2031-06-11
441,LWOWSKA,19/LU 10,RITIEVA NATALIA,2031-11-30
442,ŁAGIEWNICKA,50C,SAPETA STEFAN,2029-06-08
443,ŁOBZOWSKA,3,THE STAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-10
444,ŁOBZOWSKA,8,HTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
445,ŁUŻYCKA,32E,MAJ PAWEŁ,2028-01-09
446,MALBORSKA,65,MICHOŃ CZESŁAW,2030-10-06
447,MAŁY RYNEK,1,CAFE MAŁY RYNEK SPÓŁKA Z O.O.,2032-07-04
448,MAŁY RYNEK,4,ODUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-09-09
449,MAŁY RYNEK,4,"WOŁKOUN MARCIN, ZGÓRKIEWICZ KRZYSZTOF",2030-04-17
450,MAŁY RYNEK,4,"BOROŃ ANNA, IGNAS-MADEJ WERONIKA",2029-04-25
451,MAŁY RYNEK,7,MISTER POWER CLUB SPÓŁKA Z O.O.,2032-03-14
452,MAŁY RYNEK,2-3,RAI SURENDRA,2029-05-13
453,MARIANA DOMAGAŁY,25,SABAJ - SYSTEM SPÓŁKA Z O.O.,2031-12-19
454,MARII KONOPNICKIEJ,17,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-14
455,MARII KONOPNICKIEJ,28,SUKCESS SPÓŁKA Z O.O.,2031-08-31
456,MARII KONOPNICKIEJ,28,HALA FORUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-14
457,MARII KONOPNICKIEJ,28,HALA FORUM SPÓŁKA Z O.O.,2032-05-13
458,MARII KONOPNICKIEJ,28,HALA FORUM SPOŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-14
459,MARII KONOPNICKIEJ,28,FP HOLDING SPÓŁKA Z O.O.,2032-08-08
460,MARII KONOPNICKIEJ,29,TSTIM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-06-12
461,MARII KONOPNICKIEJ,33,HOTELS GLOBAL INVESTMENT GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-20
462,MARII KONOPNICKIEJ,71,MANUFAKTURA - MATECZNY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-31
463,MARII KONOPNICKIEJ,92B,CHRUŚCICKA LIDIA,2031-08-31
464,MARSZ. JÓZEFA PIŁSUDSKIEGO,25,POUDEL-WIKLIK BEATA,2029-06-20
465,MARSZ. JÓZEFA PIŁSUDSKIEGO,27,URBACZEK DARIUSZ,2027-05-08
466,MARSZ. JÓZEFA PIŁSUDSKIEGO,1/1,M.GACZOREK SEND NOODLES SPÓŁKA KOMANDYTOWO- AKCYJNA,2030-11-28
467,MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,22,"CC USZKO, EDRIES, GAWRYLUK, STRZELEC, RADEL SPÓŁKA JAWNA, ., ., ., .",2028-06-15
468,MEISELSA,5,"OMIADZE ZVIAD, KONOPKA WOJCIECH",2030-01-31
469,MEISELSA,17,WITKOWSKI ARTUR,2031-06-13
470,MEISELSA,18,"WITYŃSKI ALEKSANDER, ŻAKOWSKI JACEK",2029-06-24
471,MEISELSA,20,WITKOWSKI ARTUR,2030-02-28
472,MEISELSA,22,ZACHARKO MARCIN,2030-08-07
473,MEISELSA,24,GRUPA BAZAAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ SPÓŁKA KOMANDYTOWA,2031-04-16
474,MEISELSA,22 lok. 3,KIDOŃ MONIKA,2031-10-19
475,MEISELSA,"9/B,G","STUDNICKI WOJCIECH, STUDNICKI KRZYSZTOF",2027-05-16
476,METALOWCÓW,4,SZCZEPAŃSKI JACEK,2027-02-14
477,MIECHOWSKA,18,"SON LE, JOANNA LE",2027-02-28
478,MIECZYSŁAWA MEDWECKIEGO,7/1,BIEŃKO TOMASZ,2031-09-07
479,MIESZCZAŃSKA,10,WPSM-GASTRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-31
480,MIKOŁAJA KOPERNIKA,6,STALPRODUKT SPÓŁKA AKCYJNA,2030-05-31
481,MIKOŁAJA ZYBLIKIEWICZA,1,BARANEK JACEK,2030-02-28
482,MIKOŁAJA ZYBLIKIEWICZA,2,BONZZINI SPÓŁKA Z O.O.,2030-11-21
483,MIKOŁAJSKA,2,JBRD ZAKRZEWSKI SPÓŁKA JAWNA,2031-12-10
484,MIKOŁAJSKA,4,MOBILNA GASTRONOMIA SPÓŁKA Z O.O. SPÓLKA KOMANDYTOWA,2031-06-12
485,MIKOŁAJSKA,5,PAPRYCZKI 5 M. GAWRYLUK SPÓŁKA JAWNA,2028-10-24
486,MIKOŁAJSKA,5,SENFT MONIKA,2024-12-07
487,MIKOŁAJSKA,5,SENFT MONIKA,2032-12-07
