index,address_1,address_2,name,expiration_date
472,KAZIMIERZA BRODZIŃSKIEGO,3,AGENCJA PROMOCJI MIAST I REGIONÓW SPÓŁKA Z O.O.,2023-06-19
473,KAZIMIERZA BRODZIŃSKIEGO,3,SYRYTCZYK JERZY,2028-09-08
474,KAZIMIERZA BRODZIŃSKIEGO,6,GRANIT COFFEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-03-03
475,KAZIMIERZA BRODZIŃSKIEGO,8,FIRSOWICZ JOANNA,2023-10-10
476,KAZIMIERZA BRODZIŃSKIEGO,4/44,BONJOUR CAVA M. LEJKOWSKA SPÓŁKA JAWNA,2023-02-09
477,KAZIMIERZA BRODZIŃSKIEGO,4/LU 1,SUROWIEC DAMIAN,2022-02-05
478,KAZIMIERZA BRODZIŃSKIEGO,4/U2,GAWRYLUK MIROSŁAW,2022-11-08
479,KAZIMIERZA WIELKIEGO,105,WILLA FRYDERYKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-07-08
480,KAZIMIERZA WIELKIEGO,117,FRYTEKNIEMA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-01-10
481,KAZIMIERZA WIELKIEGO,117,GAZDA BOGDAN,2029-05-27
482,KAZIMIERZA WYKI,10A,GASTRONOMIA WYKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-08-13
483,KĄCIK,6,MIŁO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-21
484,KIJANKI,2,NARA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-06-08
485,KIJOWSKA,40/1,KOWALSKA MAGDALENA,2022-01-16
486,KOBIERZYŃSKA,47,SYMPOZJUM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-12
487,KOBIERZYŃSKA,142,SITKO ANNA,2027-02-21
488,KOBIERZYŃSKA,175,"ŁAPTAŚ MAGDALENA, SWAJDO PAWEŁ",2027-06-03
489,KOBIERZYŃSKA,139A,LOCUS VINI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-11-18
490,KOBIERZYŃSKA,142 A/1,"WADOWSKA MARTA, WADOWSKI MATEUSZ",2027-06-06
491,KOLETEK,9,MUNDIVIE SPÓŁKA AKCYJNA,2028-08-06
492,KOLETEK,11,SZCZYGIELSKA MARCELINA,2029-04-27
493,KOLETEK,20,"PRZEBINDA ZBIGNIEW, PRZEBINDA MONIKA",2029-04-15
494,KOLISTA,12,ZALECH GRZEGORZ,2027-02-13
495,KOLNA,2,KRAKOWSKI KLUB KAJAKOWY,2023-04-17
496,KONFEDERACKA,4,SENIK-DEMENTIEVA SPÓŁKA JAWNA,2028-09-15
497,KONFEDERACKA,4,KADORO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-07
498,KORDIANA,19,LEDWOS PRZEMYSŁAW,2027-02-28
499,KORNELA MAKUSZYŃSKIEGO,2,PIKOR BARTŁOMIEJ,2023-08-04
500,KOSOCICKA,105A,SKÓRKA KATARZYNA,2028-03-09
501,KOSYNIERÓW,5,MAJEWSKI JAN,2022-08-08
502,KOSYNIERÓW,15 B/5,BETA CORP 2 ART SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2022-02-19
503,KOTLARSKA,11,VTLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-29
504,KRAKOWSKA,20,KACZMARCZYK OLIWIA,2026-10-24
505,KRAKOWSKA,27,"NOLIO CZEPIEC - GOLAŃSKA, GOSTYLLA SPÓŁKA JAWNA",2026-01-14
506,KRAKOWSKA,28,HTI SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-23
507,KRAKOWSKA,29,MALEC-THORBURN JOLANTA,2028-09-17
508,KRAKOWSKA,30,"""DADA COMMUNICATION"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2029-11-30
509,KRAKOWSKA,35,BONJOUR CAVA M.LEJKOWSKA SPÓŁKA JAWNA,2029-04-03
510,KRAKOWSKA,41,MARCHWIŃSKI JANUSZ,2029-12-29
511,KRAKOWSKA,10/4,MAŁEK ANETA,2029-05-03
512,KRAKOWSKA,5/3U,GALILEO JURZYSTA KRAMARCZYK PYKA SPÓŁAK JAWNA,2025-06-10
513,KRAKOWSKA,5/U25,CLUB CABARET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-01-17
514,KRAŃCOWA,9,FERT KATARZYNA,2027-09-12
515,KREMEROWSKA,16/U-II,"WOJAS ARKADIUSZ, STOLARCZYK GABRIELA",2029-05-10
516,KROWODERSKA,9,DUDEK PIOTR,2022-05-09
517,KROWODERSKA,46,MALSKI MATEUSZ,2029-05-03
518,KROWODERSKA,71,SKRZESZEWSKI MARCIN,2021-12-31
519,KROWODERSKA,71,SKRZESZEWSKI MARCIN,2029-12-31
520,KROWODERSKA,21/2,MOZGAŁA ŁUKASZ,2029-11-15
521,KROWODERSKA,39/1A,SCHUTTERLY MACIEJ,2028-03-11
522,KROWODERSKICH ZUCHÓW,24/66,KOZŁOWSKA MONIKA,2022-01-23
523,KRÓLEWSKA,88,"TABAK AGATA, KOTALA JERZY",2025-09-18
524,KRÓLOWEJ JADWIGI,4,BUDWEIL FILIP,2022-09-30
525,KRÓLOWEJ JADWIGI,184,KULA-CINQUE JUSTYNA,2029-05-14
526,KRÓLOWEJ JADWIGI,220,PROJEKT STRZELNICA M. BRĄGIEL R. ZIELIŃSKI SPÓŁKA JAWNA,2023-09-07
527,KRÓLOWEJ JADWIGI,223,SUSZKO WACŁAW,2029-02-15
528,KRÓLOWEJ JADWIGI,228,AWITEKS SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2027-07-15
529,KRÓLOWEJ JADWIGI,246,JANCZYK GRZEGORZ,2026-06-21
530,KRÓLOWEJ JADWIGI,248,CZEKAJ - GROCHOWSKA JUSTYNA,2023-02-28
531,KRÓLOWEJ JADWIGI,230A,NAWITO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-09-19
532,KRÓLOWEJ JADWIGI,252A,"KOSAŁA DANIEL, KRAWCZYK TOMASZ",2027-09-10
533,KRUPNICZA,3,JUST MEAT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-23
534,KRUPNICZA,6,NOWINA KONOPKA IWO,2023-04-14
535,KRUPNICZA,14,FLOMARO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-23
536,KRUPNICZA,20,"DYNIA CAFE BAR KLIMEK, ŁODZIŃSKI SPÓŁKA JAWNA",2023-07-07
537,KRUPNICZA,22,MOHAMAD ALI HANKI,2028-12-31
538,KRUPNICZA,24,MIKOSZ JOANNA,2029-07-08
539,KRUPNICZA,26,DYNIA CAFE BAR KLIMEK ŁODZIŃSKI SPÓŁKA JAWNA,2026-06-13
540,KRUPNICZA,9/2,TOBOŁA MARTA,2026-11-04
541,KRUPNICZA,9/2,MARTA TOBOŁA,2021-12-31
542,KRUPNICZA,12/U4,ANH DINH TRUONG,2023-11-20
543,KRZYWA,7,ATRIUM - HOTEL SZEWCZYKOWIE I WSPÓLNICY SPÓŁKA JAWNA,2028-02-03
544,KRZYWDA,1,CAP KRZYSZTOF,2029-05-04
545,KS. FERDYNANDA MACHAYA,1,TIDONA GIORGIO,2022-03-05
546,KSIĘCIA JÓZEFA,71,BUDYN WIESŁAW,2027-04-21
547,KSIĘCIA JÓZEFA,91,"KUMALA KRZYSZTOF, KUMALA MAŁGORZATA",2026-06-07
548,KSIĘCIA JÓZEFA,120,HUMENIUK MAGDALENA,2022-05-23
549,KSIĘCIA JÓZEFA,24A,PRZEDSIĘBIORSTWO RAMATECH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-01
550,KUPA,6,MAZZEO SALVATORE,2029-10-05
551,KUPA,7,PERFECT HOTELS SPÓŁKA Z O. O.,2027-01-10
552,KUPA,15,SZYMAŃSKI ŁUKASZ,2027-06-02
553,KUPA,12/1,TAIYO SPÓŁKA Z O.O.,2022-07-22
554,KURNIKI,3,ROYAL CURRY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-11-07
555,KURNIKI,6/1,KRYPLA JADWIGA,2029-04-05
556,KURNIKI,3/-1,SROKA MATEUSZ,2023-09-16
557,LEGIONÓW JÓZEFA PIŁSUDSKIEGO,17,LARIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-10
558,LEGNICKA,3,"FIRMA HANDLOWA EWA WĄCŁAWSKA MAREK WĄCŁAWSKI SPÓŁKA JAWNA, .",2025-07-31
559,LEONA PETRAŻYCKIEGO,27,WILCZYŃSKA ANNA,2027-09-10
560,LEONA PETRAŻYCKIEGO,12C/1,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-06-16
561,LEONIDA TELIGI,27,"PYRCZAK ANETA, PYRCZAK PAWEŁ",2022-05-21
562,LEONIDA TELIGI,37,SIWY JÓZEF,2028-06-11
563,LIPOWA,3,ZACHARA MONIKA,2027-06-17
564,LIPOWA,4A,707 RESTAURANTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2022-11-21
565,LIPOWA,4D,PROWALSKI MARCIN,2028-07-22
566,LIPOWA,4H,"MOCAK CAFE WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2028-05-20
567,LIPOWA,6F,"SIEWIOREK AGNIESZKA, JAROSZ JANUSZ",2028-06-09
568,LIPSKA,51,PATEJ KLAUDIA,2027-06-18
569,LUBICZ,5,CZEPCZYK DANIEL,2023-05-31
570,LUBICZ,9,SUNSHINE PROPERTY SPÓŁKA Z O.O.,2029-06-30
571,LUBICZ,26,AHMAD MUHAMMAD,2029-12-08
572,LUBICZ,26,NAKU POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-11
573,LUBICZ,42,NOSTKIEWICZ PAWEŁ,2023-06-24
574,LUBICZ,48,"ARS MODI M. BRĄGIEL, R. ZIELIŃSKI SPÓŁKA JAWNA",2029-11-12
575,LUBICZ,"17/B,J",BROWAR LUBICZ SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-08-30
576,LUBOSTROŃ,22G/LU 5,STAWOWIAK KRZYSZTOF,2029-06-22
577,LUCJANA RYDLA,32/LU2,GARZEŁ ROBERT,2029-04-30
578,LWOWSKA,1,LWOWSKA SPÓŁKA Z O.O.,2022-03-09
579,LWOWSKA,23,PALAMA MARCO,2027-08-06
580,LWOWSKA,2/1,GALAXY HOOKAH SPÓŁKA Z O.O.,2023-07-02
581,LWOWSKA,4/1,PROMETRA SPÓŁKA Z O. O.,2025-08-09
582,LWOWSKA,1/LU10,CHEZ NICHOLAS SPÓŁKA Z O.O.,2023-03-21
583,LWOWSKA,1/LU6,WALCZAK JAN,2023-08-14
584,LWOWSKA,15C,THE OWL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-04
585,ŁAGIEWNICKA,50C,SAPETA STEFAN,2026-12-19
586,ŁOBZOWSKA,3,B BRANDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-12-05
587,ŁOBZOWSKA,8,HTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
588,ŁOBZOWSKA,17,CIAĆMA ZUZANNA,2029-08-03
589,ŁOBZOWSKA,20,KOSZKUL WIESŁAW,2022-06-01
590,ŁUCZANOWICKA,21,TOMCZYK ANNA,2027-08-11
591,ŁUŻYCKA,32E,MAJ PAWEŁ,2028-01-09
592,MALBORSKA,65,MICHOŃ CZESŁAW,2022-10-03
593,MAŁY RYNEK,4,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN",2022-04-17
594,MAŁY RYNEK,4,ODUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-09-09
595,MAŁY RYNEK,4,"BOROŃ ANNA, IGNAS-MADEJ WERONIKA",2029-04-25
596,MAŁY RYNEK,7,QLT RESTAURANT & BAR SPÓŁKA Z O. O.,2023-06-25
597,MAŁY RYNEK,2-3,RAI SURENDRA,2029-05-13
598,MARIACKI,3,"SITEK ŁUKASZ, SITEK MATEUSZ",2023-03-05
599,MARIANA DOMAGAŁY,25,SABAJ - SYSTEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-12-19
600,MARII KONOPNICKIEJ,17,"TROJAN JANUSZ, TROJAN EWA",2022-04-09
601,MARII KONOPNICKIEJ,17,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-14
602,MARII KONOPNICKIEJ,26,BEREZA PAWEŁ,2022-02-28
603,MARII KONOPNICKIEJ,28,FORUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-10-07
604,MARII KONOPNICKIEJ,28,KEY2BIZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-10
605,MARII KONOPNICKIEJ,28,HALA FORUM SPOŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-14
606,MARII KONOPNICKIEJ,28,HALA FORUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-14
607,MARII KONOPNICKIEJ,33,HOTELS GLOBAL INVESTMENT GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-20
608,MARII KONOPNICKIEJ,71,MANUFAKTURA - MATECZNY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-31
609,MARII KONOPNICKIEJ,71,POLSKIE MANUFAKTURY GASTRONOMICZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-10
610,MARII KONOPNICKIEJ,11 lok. 1,MANKIEWICZ PIOTR,2029-09-09
611,MARSZ. JÓZEFA PIŁSUDSKIEGO,24,JASIŃSKA-KOSELA GRAŻYNA,2028-09-30
612,MARSZ. JÓZEFA PIŁSUDSKIEGO,25,POUDEL-WIKLIK BEATA,2029-06-20
613,MARSZ. JÓZEFA PIŁSUDSKIEGO,27,URBACZEK DARIUSZ,2027-05-08
614,MARSZ. JÓZEFA PIŁSUDSKIEGO,14B,ABRAMCIÓW RAFAŁ,2027-04-16
615,MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,22,"GAWRYLUK JACEK, WÓJTOWICZ IGOR, RADEL CORY, EDRIES TIMUR, STRZELEC BARTOSZ",2028-06-15
616,MAZOWIECKA,33,TRUONG BAO NGOC,2025-11-08
617,MAZOWIECKA,21/1,DALICLUB MAREK TARABUŁA SPÓŁKA JAWNA,2022-09-11
618,MEISELSA,5,"OMIADZE ZVIAD, KONOPKA WOJCIECH",2022-01-31
619,MEISELSA,8,"ULTIMA-GRABOWSKI,SMETEK SPÓŁKA JAWNA",2026-11-30
620,MEISELSA,11,"BŁASZCZYK TOMASZ, MYTNIK KONRAD",2027-10-29
621,MEISELSA,14,FABREST SPOŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-13
622,MEISELSA,16,"BUNKIER CAFE WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2029-09-16
623,MEISELSA,17,WITKOWSKI ARTUR,2023-05-08
624,MEISELSA,18,"WITYŃSKI ALEKSANDER, ŻAKOWSKI JACEK",2029-06-24
625,MEISELSA,20,WITKOWSKI ARTUR,2022-01-18
626,MEISELSA,24,BOMBA TOMASZ,2022-03-31
627,MEISELSA,24,PERFECT GROUP SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-04-15
628,MEISELSA,22/1,ZACHARKO MARCIN,2022-08-07
629,MEISELSA,22 lok. 3,KIDOŃ MONIKA,2023-10-19
630,MEISELSA,"9/B,G","STUDNICKI WOJCIECH, STUDNICKI KRZYSZTOF",2027-05-16
631,MERKURIUSZA POLSKIEGO,2,WAGNER TOMASZ,2022-11-18
632,METALOWCÓW,4,SZCZEPAŃSKI JACEK,2027-02-14
633,MIECHOWSKA,18,"SON LE, JOANNA LE",2022-04-17
634,MIECZYSŁAWA MEDWECKIEGO,7/1,GÓRSKA AGATA,2029-12-08
635,MIESZCZAŃSKA,10,WPSM-GASTRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-31
636,MIKOŁAJA KOPERNIKA,27,GŁÓWCZYK-GUZIK MONIKA,2028-08-30
637,MIKOŁAJA ZYBLIKIEWICZA,1,BARANEK JACEK,2022-02-28
638,MIKOŁAJA ZYBLIKIEWICZA,2,BONZZINI SPÓŁKA Z O.O.,2022-11-21
639,MIKOŁAJSKA,2,"OSTROWSKA-ZAKRZEWSKA MARIOLA, ZAKRZEWSKI TOMASZ, ZAKRZEWSKI MICHAŁ",2025-06-14
640,MIKOŁAJSKA,3,SINGH SURJIT,2028-09-30
641,MIKOŁAJSKA,5,SENFT MONIKA,2024-12-07
642,MIKOŁAJSKA,5,"FILEWICZ KATARZYNA, FILEWICZ JERZY",2026-12-31
643,MIKOŁAJSKA,5,PAPRYCZKI 5 M. GAWRYLUK SPÓŁKA JAWNA,2028-10-24
644,MIKOŁAJSKA,9,PRO-BAR SPÓŁKA Z O.O.,2022-01-15
645,MIKOŁAJSKA,9,DZIEDZIC DAGMARA,2025-08-08
646,MIKOŁAJSKA,14,"BOGACKA EWELINA, RAI SURENDRA",2027-01-08
647,MIKOŁAJSKA,16,CYKLOP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-05-09
648,MIKOŁAJSKA,24,KOZŁOWSKI KRZYSZTOF,2023-04-14
649,MIKOŁAJSKA,28,"HOTEL ""WIT STWOSZ"" PARAFII BAZYLIKI MARIACKIEJ",2027-03-19
650,MIKOŁAJSKA,30,SAN FRANCESCO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-06-16
651,MIKOŁAJSKA,13/1-2,"STOCH KATARZYNA, BRZEZIŃSKI ARIEL",2027-07-01
652,MIKOŁAJSKA,11/LU2,TŁUSZCZ ARTUR,2022-06-05
653,MIKOŁAJSKA,13/lok. P,SIEDEM PIĄTKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-28
654,MIODOWA,3,SOKÓŁ KATARZYNA,2027-08-29
655,MIODOWA,7,"DZIAŁOWY PIOTR, DZIAŁOWY SYLWIA",2026-12-05
656,MIODOWA,8,ZAJĄCZKOWSKI PIOTR,2025-05-21
657,MIODOWA,9,BUDGREEN BĄK I PANTOŁ SPÓŁKA JAWNA,2027-09-10
658,MIODOWA,11,LARIS SP. Z O.O.,2022-02-08
659,MIODOWA,14,OLIWA JERZY,2028-12-14
660,MIODOWA,16,RAJPOLD ADAM,2023-01-22
661,MIODOWA,22,JASIAK BOŻENA,2026-02-28
662,MIODOWA,25,LEDWOS MIESZKO,2028-10-06
663,MIODOWA,28,PAWLIKOWSKA-LIZOŃ MONIKA,2022-01-31
664,MIODOWA,29,MEDEHEALTH SPÓŁKA Z O.O.,2028-02-20
665,MIODOWA,31,SZULC MAŁGORZATA,2029-12-13
666,MIODOWA,39,POLAKOWSKI SPÓŁKA Z O. O.,2023-02-20
667,MIODOWA,43,SIERPIŃSKI PIOTR,2022-11-22
668,MIODOWA,43,MS GROUP SEBASTIAN BANAŚ MARCIN MIERNICZEK SPÓŁKA JAWNA,2028-06-07
669,MIODOWA,51,EKO-TEST SZCZAKOWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ NIERUCHOMOŚCI SPÓŁKA KOMANDYTOWA,2027-10-20
670,MIODOWA,23/1,SYSŁO JAKUB,2022-05-10
671,MIODOWA,20/3,MICHNO LESZEK,2023-09-30
672,MIODOWA,9/5,ABOU ZAIED GHAITH,2029-09-14
673,MIODOWA,13A,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN, KURBIEL RAFAŁ",2027-08-08
674,MIODOWA,19/1A,TAJSKA SPÓŁKA Z O.O. KRAKÓW SPÓŁKA KOMANDYTOWA,2023-05-08
675,MIODOWA,19/2A,MIST SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-30
676,MIODOWA,20/U3,KORSAK WITOLD,2023-12-31
677,MIODOWA,32 lok. 2,ZIĘBA ROBERT,2024-03-08
678,MIODOWA,33/A,CHEF'S RESTAURANT GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-08-04
679,MIODOWA,51A,SKIBA TOMASZ,2027-07-13
680,MIODOWA,51A,JSN POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-04-03
681,MIODOWA,51A,PK POLAND SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2029-12-14
682,MOGILSKA,53,UBM HOTEL MOGILSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-22
683,MOGILSKA,86/15A,FAJTO KRYSTYNA,2021-12-31
684,MOGILSKA,86/15A,FAJTO KRYSTYNA,2029-12-31
685,MONTE CASSINO,1,B&B HOTELS POLSKA SPÓŁKA Z O.O.,2023-05-22
686,MONTE CASSINO,2,"""SOF HOTEL OPERATIONS"" SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ",2027-04-08
687,MORELOWA,26A,PAZDRO ROBERT,2027-02-05
688,MOSTOWA,2,MARCHEWKA Z GROSZKIEM SPÓŁKA Z O.O.,2023-04-12
689,MOSTOWA,2,"KALETA MATEUSZ, KRUPA PRZEMYSŁAW",2023-08-22
690,MOSTOWA,2,"KOZIELSKI WOJCIECH, DWORZAŃSKI PIOTR",2028-07-12
691,MOSTOWA,4,WILCZEK KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-09-30
692,MOSTOWA,8,FUNDACJA BULWARY SZTUKI,2024-02-11
693,MOSTOWA,8,GRZYBOWSKI MICHAŁ,2023-01-14
694,MOSTOWA,12,ANALOGIA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-06-10
695,MOSTOWA,14,YERMOLENKO VLADYSLAV,2027-04-16
696,MOSTOWA,14,OKFAMILY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-14
697,MOSTOWA,1 lok. U 2,3 WW SPÓŁKA Z O. O.,2028-12-31
698,MROZOWA,1,HUT - PUS SPÓŁKA AKCYJNA,2023-03-04
699,MYŚLENICKA,133,ZAJĄC MAGDALENA,2022-01-22
700,MYŚLENICKA,133,ZAJĄC MAGDALENA,2027-04-25
701,NA BARCIACH,4/U5,MPM RESTAURACJE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-03
702,NA BŁONIACH,7,REMO SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2029-05-22
703,NA GRÓDKU,4,JERZY DONIMIRSKI,2022-06-30
704,NA LOTNISKU,23,BURSA ROBERT,2022-07-04
705,NA ZAKOLU WISŁY,12B/LU2,KUKLA MARCIN,2022-12-05
706,NA ZJEŹDZIE,11,CDT PRZYSTALSKI OLECHOWSKI ŚMIAŁEK SPÓŁKA JAWNA,2029-11-08
707,NAD ZALEWEM,15,GIBAŁA NATALIA,2027-03-05
708,NADWIŚLAŃSKA,1,DRUKARNIA KLUB SPÓŁKA Z O.O.,2023-07-06
709,NADWIŚLAŃSKA,5,"GAWRYLUK JACEK, HOŁUBICZKO MAGDALENA, EDRIES TIMUR",2023-09-05
710,NADWIŚLAŃSKA,6,"""QUBUS HOTEL MANAGEMENT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2023-07-31
711,NADWIŚLAŃSKA,2-4,WOŹNIAK AGATA,2027-10-23
712,NADWIŚLAŃSKA,1/6,"KOZŁOWSKI MACIEJ, ŁODZIŃSKA-KOZŁOWSKA PAULA",2029-05-16
713,NADWIŚLAŃSKA,11/337,BY BONBON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-01
714,NADWIŚLAŃSKA,11/340(u17),JĘDRAS RAFAŁ,2027-07-01
715,NADWIŚLAŃSKA,3 lok. H2,SAAV GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-14
716,NADWIŚLAŃSKA,5 / L1,BRZOSTEK RAFAŁ,2027-10-10
717,NADWIŚLAŃSKA,7/LU 1A,PB GROUP G.PILECKI J. BANAŚ SPÓŁKA JAWNA,2029-06-14
718,NADWIŚLAŃSKA,7/LU1B,MALINOWSKI MAREK,2029-06-24
719,NEFRYTOWA,4,PAZDAN DARIUSZ,2028-01-31
720,NOWOHUCKA,35,KRAKOWSKIE PRZEDSIĘBIORSTWO HOTELARSKO-TURYSTYCZNE SPÓŁKA Z O.O.,2029-01-06
721,NOWOLIPKI,3,WITAS DAGMARA,2022-08-09
722,NOWOSĄDECKA,9C,KURLETO ALFRED,2027-02-02
723,NOWY,1,JELONEK ROBERT,2022-01-25
724,NOWY,9,"ŚLAZYK MAŁGORZATA, ŚLAZYK-HANKIEWICZ RENATA, ŚLAZYK ROBERT, HANKIEWICZ ZBIGNIEW",2022-01-31
725,OBROŃCÓW TOBRUKU,29A,"RESTAURACJA ""TRZY KACZKI"" BRONIKOWSKI W., BRONIKOWSKA B. SPÓŁKA JAWNA",2028-07-16
726,ODMOGILE,1B,WILK JAKUB,2029-05-14
727,OGRODOWA,4,ART KITCHEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-04
728,OGRODOWA,10,PURO HOTEL KRAKÓW SPÓŁKA Z O.O.,2023-08-11
729,OJCOWSKA,166A,POLIMORFIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-09-23
730,OLIMPIJSKA,23,VICTUM PRIME SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-10-31
731,OPOLSKA,14,CENTRAL FUND OF IMMOVABLES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-23
732,OPOLSKA,14A,CENTRAL FUND OF IMMOVABLES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-23
733,ORNA,14 lok. 7,BOCZOŃ GRZEGORZ,2023-06-24
734,ORZECHOWA,11,DRAGON HOTEL INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-05
735,OSIEDLE 2 PUŁKU LOTNICZEGO,51,HP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-09
